facility_id,sector,subsector,state,primary_fuel,data_status,dataset_provenance_id,annual_production_kt,production_tonnes,electricity_intensity_kwh_t,thermal_intensity_gj_t,renewable_electricity_pct,clinker_factor_pct,scope1_emissions_tco2e,scope2_emissions_tco2e,total_emissions_tco2e,actual_gei,target_gei,gei_unit,surplus_shortfall_tco2e,compliance_status,year_offset
SYN-PET-F0898,petrochemicals,dual_feed_cracker,Haryana,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1554.77,1554766.1,547.2,9.089,9.1,0.0,788551.0,553690.0,1342241.0,0.8502,0.7734,tCO2e/t-output,-119483.0,POTENTIAL_SHORTFALL,4
SYN-IRO-F0631,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5012.95,5012951.6,867.8,18.474,14.0,0.0,9029272.0,2677898.0,11707171.0,2.3774,2.8979,tCO2e/t-steel,2609092.0,POTENTIAL_SURPLUS,5
SYN-FER-F0002,fertiliser,complex_npk_fertiliser,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,795.42,795417.2,241.1,21.387,6.7,0.0,949246.0,128094.0,1077341.0,1.3749,2.0374,tCO2e/t-ammonia,526959.0,POTENTIAL_SURPLUS,15
SYN-PUL-F0786,pulp_paper,specialty_paperboard,Karnataka,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,351.88,351884.7,1233.8,15.553,27.3,0.0,533597.0,225847.0,759444.0,2.1716,1.2461,tCO2e/t-paper,-325679.0,POTENTIAL_SHORTFALL,11
SYN-FER-F0950,fertiliser,complex_npk_fertiliser,Punjab,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1180.19,1180192.9,385.6,31.681,10.8,0.0,2086375.0,290718.0,2377093.0,1.9401,1.8948,tCO2e/t-ammonia,-53436.0,POTENTIAL_SHORTFALL,0
SYN-CEM-F0659,cement,integrated_dry_process,Rajasthan,imported_coal_indonesian,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,944.88,944879.8,92.3,3.694,7.5,78.8,717393.0,57779.0,775172.0,0.8354,0.7782,tCO2e/t-cement,-54054.0,POTENTIAL_SHORTFALL,17
SYN-PET-F0435,petroleum_refinery,inland_refinery,Odisha,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5791.78,5791777.7,71.3,2.853,3.5,0.0,922171.0,285337.0,1207508.0,0.2051,0.2458,tCO2e/t-crude,235988.0,POTENTIAL_SURPLUS,9
SYN-IRO-F0703,iron_steel,dri_if,Rajasthan,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,748.43,748427.8,751.3,15.037,9.7,0.0,1097298.0,363641.0,1460940.0,1.9467,2.6912,tCO2e/t-steel,557241.0,POTENTIAL_SURPLUS,2
SYN-PET-F0721,petrochemicals,dual_feed_cracker,Uttar Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1294.28,1294283.6,476.4,10.802,2.2,0.0,780098.0,431978.0,1212076.0,0.9293,0.8421,tCO2e/t-output,-112842.0,POTENTIAL_SHORTFALL,12
SYN-FER-F0044,fertiliser,ammonia_urea_integrated,Haryana,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1740.05,1740045.7,373.1,29.996,12.5,0.0,2912408.0,406795.0,3319202.0,1.8372,1.7523,tCO2e/t-ammonia,-147675.0,POTENTIAL_SHORTFALL,7
SYN-TEX-F0149,textile,weaving_dyeing,Andhra Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,78.44,78438.1,4979.3,20.921,15.6,0.0,91568.0,236094.0,327661.0,4.1749,5.2081,tCO2e/t-textile,81041.0,POTENTIAL_SURPLUS,6
SYN-FER-F1232,fertiliser,complex_npk_fertiliser,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,2232.88,2232880.6,273.9,27.449,5.8,0.0,3419993.0,412574.0,3832567.0,1.7024,2.3911,tCO2e/t-ammonia,1537840.0,POTENTIAL_SURPLUS,7
SYN-ALU-F1139,aluminium,primary_smelter,Andhra Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,493.44,493440.5,12706.6,1.887,5.9,0.0,851322.0,4222988.0,5074310.0,10.4181,7.4447,tCO2e/t-aluminium,-1467191.0,POTENTIAL_SHORTFALL,15
SYN-CEM-F0348,cement,blended_cement_plant,Maharashtra,petcoke,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3322.71,3322709.3,104.4,3.393,13.4,70.9,2360195.0,215054.0,2575249.0,0.7696,0.7166,tCO2e/t-cement,-176197.0,POTENTIAL_SHORTFALL,10
SYN-PET-F0535,petroleum_refinery,lube_specialty_refinery,Chhattisgarh,furnace_oil,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5004.18,5004175.2,78.3,3.086,7.9,0.0,1204455.0,258260.0,1462715.0,0.2813,0.2285,tCO2e/t-crude,-264387.0,POTENTIAL_SHORTFALL,7
SYN-PET-F1140,petroleum_refinery,lube_specialty_refinery,Maharashtra,furnace_oil,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5074.67,5074665.3,50.7,3.348,5.7,0.0,1325283.0,173693.0,1498976.0,0.3051,0.1614,tCO2e/t-crude,-729337.0,POTENTIAL_SHORTFALL,8
SYN-ALU-F0477,aluminium,alumina_refinery,Haryana,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,658.88,658876.6,16568.1,2.53,11.9,0.0,1229898.0,6882537.0,8112435.0,12.1358,6.9374,tCO2e/t-aluminium,-3425082.0,POTENTIAL_SHORTFALL,17
SYN-CEM-F0903,cement,grinding_unit,Maharashtra,petcoke,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,2813.5,2813496.9,99.7,4.216,20.6,84.0,2423090.0,159452.0,2582542.0,0.9467,0.7694,tCO2e/t-cement,-498950.0,POTENTIAL_SHORTFALL,14
SYN-ALU-F0140,aluminium,alumina_refinery,Odisha,imported_coal_indonesian,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,643.66,643660.3,14363.3,2.775,16.5,0.0,1209718.0,5529577.0,6739295.0,10.4122,7.113,tCO2e/t-aluminium,-2123583.0,POTENTIAL_SHORTFALL,10
SYN-PET-F0246,petroleum_refinery,high_complexity_coastal,Tamil Nadu,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,8981.51,8981511.5,59.3,2.814,0.7,0.0,1410054.0,378506.0,1788560.0,0.2007,0.2484,tCO2e/t-crude,428130.0,POTENTIAL_SURPLUS,8
SYN-IRO-F0515,iron_steel,pellet_plant,Tamil Nadu,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1176.18,1176177.5,529.9,17.986,10.9,0.0,1180414.0,397644.0,1578059.0,1.2741,2.5876,tCO2e/t-steel,1544920.0,POTENTIAL_SURPLUS,0
SYN-FER-F0789,fertiliser,complex_npk_fertiliser,Karnataka,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1831.51,1831509.4,286.5,29.773,14.7,0.0,3042737.0,320319.0,3363055.0,1.7747,2.3666,tCO2e/t-ammonia,1084095.0,POTENTIAL_SURPLUS,17
SYN-PET-F1204,petroleum_refinery,high_complexity_coastal,Rajasthan,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,2270.31,2270308.3,60.5,2.517,12.3,0.0,318800.0,86223.0,405023.0,0.1782,0.2592,tCO2e/t-crude,183876.0,POTENTIAL_SURPLUS,11
SYN-IRO-F0578,iron_steel,pellet_plant,Odisha,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3428.13,3428130.5,633.5,20.323,16.6,0.0,6792894.0,1297437.0,8090331.0,2.3727,1.9187,tCO2e/t-steel,-1556390.0,POTENTIAL_SHORTFALL,19
SYN-PUL-F0209,pulp_paper,integrated_chemical_pulp,Punjab,imported_coal_indonesian,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,236.21,236205.4,744.7,17.396,27.0,0.0,384191.0,91934.0,476125.0,1.9964,1.8955,tCO2e/t-paper,-23841.0,POTENTIAL_SHORTFALL,15
SYN-ALU-F0094,aluminium,integrated_smelter_refinery,Rajasthan,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,658.61,658607.5,15532.9,3.382,22.2,0.0,1284143.0,5697827.0,6981971.0,10.2318,7.2808,tCO2e/t-aluminium,-1943552.0,POTENTIAL_SHORTFALL,17
SYN-TEX-F0949,textile,weaving_dyeing,Andhra Pradesh,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,26.62,26616.6,6852.1,30.29,13.4,0.0,0.0,113112.0,113112.0,4.1899,3.3544,tCO2e/t-textile,-22238.0,POTENTIAL_SHORTFALL,13
SYN-CEM-F0083,cement,grinding_unit,Karnataka,petcoke,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,890.74,890739.4,118.1,3.139,19.7,67.3,593367.0,60451.0,653819.0,0.7365,0.602,tCO2e/t-cement,-119783.0,POTENTIAL_SHORTFALL,13
SYN-ALU-F1146,aluminium,integrated_smelter_refinery,Uttar Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,229.64,229636.4,14420.1,3.88,14.8,0.0,458883.0,2020567.0,2479450.0,11.004,6.045,tCO2e/t-aluminium,-1138757.0,POTENTIAL_SHORTFALL,1
SYN-FER-F0729,fertiliser,ammonia_urea_integrated,Jharkhand,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,889.3,889299.2,365.5,23.847,14.8,0.0,1183361.0,198235.0,1381596.0,1.5289,2.1475,tCO2e/t-ammonia,550105.0,POTENTIAL_SURPLUS,16
SYN-PUL-F1146,pulp_paper,integrated_chemical_pulp,Maharashtra,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,328.18,328182.4,882.0,15.184,27.2,0.0,485860.0,150784.0,636644.0,1.88,1.4035,tCO2e/t-paper,-156373.0,POTENTIAL_SHORTFALL,15
SYN-PUL-F0735,pulp_paper,integrated_chemical_pulp,Uttar Pradesh,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,112.96,112957.1,1270.3,13.294,17.4,0.0,0.0,84846.0,84846.0,0.7584,0.8508,tCO2e/t-paper,10433.0,POTENTIAL_SURPLUS,2
SYN-IRO-F0620,iron_steel,dri_eaf,West Bengal,imported_coal_indonesian,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3437.49,3437489.3,392.4,17.725,16.5,0.0,5696978.0,806513.0,6503490.0,1.9242,3.0957,tCO2e/t-steel,4027172.0,POTENTIAL_SURPLUS,7
SYN-ALU-F0667,aluminium,integrated_smelter_refinery,Punjab,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,773.92,773922.7,12789.8,3.973,20.7,0.0,1553526.0,5617487.0,7171013.0,9.2849,5.7392,tCO2e/t-aluminium,-2744086.0,POTENTIAL_SHORTFALL,16
SYN-PET-F1116,petroleum_refinery,high_complexity_coastal,Jharkhand,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1682.44,1682438.4,46.1,2.759,11.4,0.0,259004.0,49167.0,308172.0,0.1832,0.2687,tCO2e/t-crude,143797.0,POTENTIAL_SURPLUS,17
SYN-PET-F1136,petroleum_refinery,high_complexity_coastal,Gujarat,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5609.77,5609773.9,33.6,2.293,6.3,0.0,717708.0,126476.0,844184.0,0.1458,0.2645,tCO2e/t-crude,665616.0,POTENTIAL_SURPLUS,19
SYN-ALU-F0603,aluminium,integrated_smelter_refinery,Andhra Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,653.98,653984.3,14824.9,3.749,6.6,0.0,1298527.0,6483678.0,7782205.0,11.94,7.1757,tCO2e/t-aluminium,-3115749.0,POTENTIAL_SHORTFALL,9
SYN-ALU-F1121,aluminium,alumina_refinery,Andhra Pradesh,imported_coal_indonesian,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,485.93,485930.7,16186.2,1.634,18.3,0.0,861468.0,4603758.0,5465226.0,11.1779,7.796,tCO2e/t-aluminium,-1643379.0,POTENTIAL_SHORTFALL,12
SYN-PET-F0688,petrochemicals,gas_cracker_polymers,Maharashtra,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,305.92,305915.7,459.3,11.445,7.4,0.0,195370.0,93194.0,288564.0,0.9249,0.7214,tCO2e/t-output,-62255.0,POTENTIAL_SHORTFALL,19
SYN-PET-F0535,petroleum_refinery,lube_specialty_refinery,Chhattisgarh,furnace_oil,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5091.54,5091540.5,71.6,2.989,8.2,0.0,1186999.0,239391.0,1426390.0,0.2679,0.2285,tCO2e/t-crude,-200622.0,POTENTIAL_SHORTFALL,2
SYN-PET-F0293,petrochemicals,gas_cracker_polymers,Uttar Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1035.29,1035292.4,680.0,11.53,13.9,0.0,666085.0,433912.0,1099997.0,1.0729,0.791,tCO2e/t-output,-291810.0,POTENTIAL_SHORTFALL,12
SYN-TEX-F1154,textile,spinning_only,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,67.34,67335.9,4032.5,19.112,24.3,0.0,125474.0,147228.0,272702.0,3.7888,4.308,tCO2e/t-textile,34960.0,POTENTIAL_SURPLUS,5
SYN-IRO-F1232,iron_steel,bf_bof_integrated,Uttar Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1302.31,1302312.2,451.4,19.29,0.0,0.0,2449338.0,420919.0,2870256.0,2.212,2.1057,tCO2e/t-steel,-138425.0,POTENTIAL_SHORTFALL,1
SYN-ALU-F0519,aluminium,alumina_refinery,Tamil Nadu,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,115.77,115772.3,15087.9,1.615,6.6,0.0,205784.0,1168398.0,1374182.0,11.7568,5.7344,tCO2e/t-aluminium,-697230.0,POTENTIAL_SHORTFALL,13
SYN-PUL-F1047,pulp_paper,recycled_fiber_paper,Maharashtra,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,257.09,257092.2,1243.8,12.908,56.9,0.0,323546.0,98752.0,422298.0,1.6744,1.1027,tCO2e/t-paper,-146970.0,POTENTIAL_SHORTFALL,5
SYN-PUL-F0972,pulp_paper,recycled_fiber_paper,Madhya Pradesh,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,486.78,486785.0,1080.9,13.287,20.0,0.0,0.0,301528.0,301528.0,0.6152,1.879,tCO2e/t-paper,615192.0,POTENTIAL_SURPLUS,6
SYN-IRO-F0296,iron_steel,dri_eaf,Uttar Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,907.3,907300.6,815.5,20.35,11.6,0.0,1030284.0,468054.0,1498337.0,1.6684,2.2061,tCO2e/t-steel,487900.0,POTENTIAL_SURPLUS,16
SYN-CHL-F0548,chlor_alkali,monopolar_membrane,Rajasthan,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,395.96,395962.4,2004.8,2.754,3.3,0.0,60847.0,549884.0,610731.0,1.5009,1.2519,tCO2e/t-NaOH,-98598.0,POTENTIAL_SHORTFALL,19
SYN-TEX-F0980,textile,spinning_only,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,87.77,87772.9,5077.2,29.959,36.1,0.0,256388.0,203815.0,460204.0,5.3347,5.3342,tCO2e/t-textile,-42.0,POTENTIAL_SHORTFALL,4
SYN-ALU-F0205,aluminium,alumina_refinery,Haryana,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,777.43,777430.6,15932.8,3.233,15.6,0.0,1504516.0,7483467.0,8987982.0,11.3031,7.0451,tCO2e/t-aluminium,-3310296.0,POTENTIAL_SHORTFALL,19
SYN-PUL-F1002,pulp_paper,integrated_chemical_pulp,West Bengal,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,366.58,366580.7,643.8,12.11,21.5,0.0,0.0,132581.0,132581.0,0.3694,1.2408,tCO2e/t-paper,319438.0,POTENTIAL_SURPLUS,7
SYN-ALU-F0106,aluminium,alumina_refinery,Gujarat,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,420.11,420111.7,13901.2,1.813,8.5,0.0,754831.0,3825894.0,4580725.0,10.9826,7.9311,tCO2e/t-aluminium,-1281963.0,POTENTIAL_SHORTFALL,10
SYN-CEM-F0893,cement,blended_cement_plant,Andhra Pradesh,petcoke,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1287.81,1287805.6,68.7,3.56,14.1,75.0,964496.0,54381.0,1018877.0,0.7707,0.6014,tCO2e/t-cement,-218030.0,POTENTIAL_SHORTFALL,7
SYN-PUL-F0079,pulp_paper,integrated_chemical_pulp,Madhya Pradesh,imported_coal_indonesian,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,330.34,330341.8,1313.0,15.213,41.9,0.0,469880.0,180551.0,650430.0,1.953,1.2021,tCO2e/t-paper,-248051.0,POTENTIAL_SHORTFALL,14
SYN-PET-F0964,petroleum_refinery,inland_refinery,West Bengal,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,9213.53,9213526.6,52.6,2.549,5.2,0.0,1310248.0,328993.0,1639241.0,0.1761,0.1757,tCO2e/t-crude,-3282.0,POTENTIAL_SHORTFALL,4
SYN-TEX-F0880,textile,weaving_dyeing,Odisha,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,87.01,87012.7,6374.1,17.407,37.4,0.0,0.0,248774.0,248774.0,2.8007,2.7189,tCO2e/t-textile,-7120.0,POTENTIAL_SHORTFALL,0
SYN-FER-F0029,fertiliser,complex_npk_fertiliser,Chhattisgarh,imported_coal_indonesian,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,276.14,276136.6,311.4,23.731,8.8,0.0,612695.0,56185.0,668879.0,2.4278,2.2174,tCO2e/t-ammonia,-58111.0,POTENTIAL_SHORTFALL,17
SYN-CHL-F1117,chlor_alkali,bipolar_membrane_cell,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,49.76,49764.6,2012.0,2.331,4.8,0.0,6473.0,68238.0,74710.0,1.5503,1.6486,tCO2e/t-NaOH,4893.0,POTENTIAL_SURPLUS,7
SYN-PET-F0038,petrochemicals,gas_cracker_polymers,Jharkhand,furnace_oil,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,812.11,812105.6,612.8,10.514,9.1,0.0,666025.0,323805.0,989830.0,1.2196,0.754,tCO2e/t-output,-378104.0,POTENTIAL_SHORTFALL,3
SYN-ALU-F1142,aluminium,integrated_smelter_refinery,Chhattisgarh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,84.49,84486.4,14784.7,2.278,20.9,0.0,155635.0,707158.0,862793.0,10.5068,6.4068,tCO2e/t-aluminium,-346395.0,POTENTIAL_SHORTFALL,12
SYN-FER-F0711,fertiliser,complex_npk_fertiliser,Karnataka,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,772.83,772832.6,340.2,26.292,15.4,0.0,1133825.0,159294.0,1293119.0,1.7548,2.1198,tCO2e/t-ammonia,282098.0,POTENTIAL_SURPLUS,14
SYN-CEM-F0649,cement,grinding_unit,Punjab,petcoke,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3616.91,3616911.0,80.7,4.337,19.4,82.0,3121772.0,168314.0,3290086.0,0.9506,0.713,tCO2e/t-cement,-859294.0,POTENTIAL_SHORTFALL,11
SYN-CEM-F0914,cement,integrated_dry_process,Punjab,imported_coal_indonesian,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,335.98,335978.0,72.3,3.74,36.3,67.7,236833.0,11086.0,247919.0,0.7415,0.5943,tCO2e/t-cement,-49453.0,POTENTIAL_SHORTFALL,5
SYN-PET-F1197,petroleum_refinery,lube_specialty_refinery,Odisha,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,6879.42,6879423.1,61.2,2.892,1.5,0.0,1110346.0,297062.0,1407408.0,0.211,0.1412,tCO2e/t-crude,-480522.0,POTENTIAL_SHORTFALL,10
SYN-TEX-F0226,textile,composite_wet_processing,Punjab,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,69.11,69105.0,6241.1,25.749,25.1,0.0,173488.0,231200.0,404688.0,5.4542,3.2807,tCO2e/t-textile,-150203.0,POTENTIAL_SHORTFALL,2
SYN-FER-F0736,fertiliser,ammonia_urea_integrated,Uttar Pradesh,imported_coal_indonesian,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,571.65,571653.9,166.1,24.851,4.7,0.0,1328255.0,64779.0,1393034.0,2.5233,2.3386,tCO2e/t-ammonia,-105600.0,POTENTIAL_SHORTFALL,1
SYN-PET-F1070,petrochemicals,gas_cracker_polymers,Gujarat,furnace_oil,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1384.53,1384527.5,469.6,5.966,6.4,0.0,644306.0,435629.0,1079935.0,0.7923,0.8644,tCO2e/t-output,99772.0,POTENTIAL_SURPLUS,17
SYN-ALU-F0708,aluminium,integrated_smelter_refinery,Punjab,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,207.07,207069.6,13765.3,3.285,6.5,0.0,401771.0,1908178.0,2309949.0,11.3514,6.4116,tCO2e/t-aluminium,-1022879.0,POTENTIAL_SHORTFALL,10
SYN-ALU-F1219,aluminium,integrated_smelter_refinery,Haryana,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,802.05,802053.6,13603.3,3.283,22.8,0.0,1556046.0,6027184.0,7583230.0,9.6103,8.0972,tCO2e/t-aluminium,-1213550.0,POTENTIAL_SHORTFALL,6
SYN-CHL-F0613,chlor_alkali,bipolar_membrane_cell,Uttar Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,94.51,94505.4,2203.8,2.238,18.2,0.0,11802.0,121919.0,133721.0,1.4032,1.382,tCO2e/t-NaOH,-2003.0,POTENTIAL_SHORTFALL,5
SYN-PET-F1191,petroleum_refinery,high_complexity_coastal,Haryana,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,2147.83,2147833.9,50.5,3.508,5.6,0.0,420455.0,73224.0,493679.0,0.2276,0.224,tCO2e/t-crude,-7749.0,POTENTIAL_SHORTFALL,12
SYN-PUL-F0612,pulp_paper,integrated_chemical_pulp,Karnataka,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,416.61,416614.9,1213.7,16.473,61.6,0.0,0.0,139183.0,139183.0,0.3505,0.8285,tCO2e/t-paper,199128.0,POTENTIAL_SURPLUS,1
SYN-FER-F0542,fertiliser,complex_npk_fertiliser,Andhra Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,595.88,595875.0,396.4,34.652,9.8,0.0,1152162.0,152542.0,1304705.0,2.1687,2.0218,tCO2e/t-ammonia,-87563.0,POTENTIAL_SHORTFALL,4
