facility_id,sector,subsector,state,primary_fuel,data_status,dataset_provenance_id,annual_production_kt,production_tonnes,electricity_intensity_kwh_t,thermal_intensity_gj_t,renewable_electricity_pct,clinker_factor_pct,scope1_emissions_tco2e,scope2_emissions_tco2e,total_emissions_tco2e,actual_gei,target_gei,gei_unit,surplus_shortfall_tco2e,compliance_status,year_offset
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,6451.0,6450995.3,613.6,18.708,11.9,0.0,11766852.0,2496688.0,14263540.0,2.308,2.4212,tCO2e/t-steel,730528.0,POTENTIAL_SURPLUS,1
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,6068.03,6068031.4,627.4,19.835,7.8,0.0,11734788.0,2514629.0,14249416.0,2.3204,2.4212,tCO2e/t-steel,611896.0,POTENTIAL_SURPLUS,2
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,6153.01,6153007.0,654.7,18.39,8.7,0.0,11032203.0,2632933.0,13665135.0,2.2472,2.4212,tCO2e/t-steel,1070890.0,POTENTIAL_SURPLUS,3
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,6513.37,6513365.6,628.8,21.056,10.4,0.0,13371499.0,2627646.0,15999145.0,2.4686,2.4212,tCO2e/t-steel,-308815.0,POTENTIAL_SHORTFALL,4
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5524.43,5524431.8,614.0,20.25,10.3,0.0,10907185.0,2177733.0,13084918.0,2.293,2.4212,tCO2e/t-steel,708394.0,POTENTIAL_SURPLUS,5
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5576.25,5576245.9,687.9,20.602,8.4,0.0,11201197.0,2516876.0,13718073.0,2.4661,2.4212,tCO2e/t-steel,-250542.0,POTENTIAL_SHORTFALL,6
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5438.08,5438083.9,634.1,19.477,8.3,0.0,10326871.0,2264782.0,12591653.0,2.2627,2.4212,tCO2e/t-steel,861949.0,POTENTIAL_SURPLUS,7
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5427.2,5427204.1,668.1,19.587,9.4,0.0,10364481.0,2351678.0,12716159.0,2.3783,2.4212,tCO2e/t-steel,232943.0,POTENTIAL_SURPLUS,8
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5723.84,5723839.4,678.1,20.806,6.5,0.0,11611314.0,2597384.0,14208698.0,2.599,2.4212,tCO2e/t-steel,-1017939.0,POTENTIAL_SHORTFALL,9
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5654.69,5654693.6,635.0,19.694,9.9,0.0,10858039.0,2317657.0,13175696.0,2.2662,2.4212,tCO2e/t-steel,876414.0,POTENTIAL_SURPLUS,10
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5771.55,5771549.7,651.9,21.101,9.9,0.0,11874151.0,2427394.0,14301545.0,2.5089,2.4212,tCO2e/t-steel,-506313.0,POTENTIAL_SHORTFALL,11
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5643.89,5643885.1,648.3,18.828,7.6,0.0,10360514.0,2420721.0,12781235.0,2.2228,2.4212,tCO2e/t-steel,1119611.0,POTENTIAL_SURPLUS,12
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5972.58,5972579.3,641.6,19.369,8.8,0.0,11278929.0,2501091.0,13780020.0,2.2231,2.4212,tCO2e/t-steel,1183005.0,POTENTIAL_SURPLUS,13
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5956.05,5956045.5,631.4,19.541,7.7,0.0,11347594.0,2484962.0,13832556.0,2.3738,2.4212,tCO2e/t-steel,282187.0,POTENTIAL_SURPLUS,14
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5619.09,5619094.2,636.8,20.316,8.7,0.0,11130100.0,2339144.0,13469244.0,2.4136,2.4212,tCO2e/t-steel,42733.0,POTENTIAL_SURPLUS,15
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5693.97,5693974.7,646.1,18.442,8.7,0.0,10238049.0,2405379.0,12643427.0,2.1806,2.4212,tCO2e/t-steel,1369781.0,POTENTIAL_SURPLUS,16
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,6108.52,6108521.8,631.3,19.701,7.2,0.0,11733568.0,2563510.0,14297078.0,2.3211,2.4212,tCO2e/t-steel,611607.0,POTENTIAL_SURPLUS,17
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,6460.72,6460718.0,600.6,20.152,9.9,0.0,12694242.0,2502325.0,15196567.0,2.4569,2.4212,tCO2e/t-steel,-230460.0,POTENTIAL_SHORTFALL,18
SYN-IRO-F0002,iron_steel,dri_eaf,Madhya Pradesh,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,6344.56,6344563.7,636.0,19.645,9.8,0.0,12152531.0,2607254.0,14759785.0,2.455,2.4212,tCO2e/t-steel,-214309.0,POTENTIAL_SHORTFALL,19
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,4971.31,4971309.8,696.6,10.708,15.0,0.0,5190105.0,2108609.0,7298713.0,1.4232,2.3442,tCO2e/t-steel,4578760.0,POTENTIAL_SURPLUS,0
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5044.59,5044594.3,631.9,10.938,10.3,0.0,5379992.0,2046335.0,7426327.0,1.4653,2.3442,tCO2e/t-steel,4433922.0,POTENTIAL_SURPLUS,1
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5159.98,5159981.8,635.8,11.3,12.1,0.0,5685136.0,2064885.0,7750021.0,1.5132,2.3442,tCO2e/t-steel,4287946.0,POTENTIAL_SURPLUS,2
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5412.6,5412596.0,660.3,10.861,11.4,0.0,5731866.0,2266979.0,7998845.0,1.4126,2.3442,tCO2e/t-steel,5042128.0,POTENTIAL_SURPLUS,3
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,4637.99,4637992.9,630.3,11.149,7.6,0.0,5041747.0,1933465.0,6975212.0,1.4864,2.3442,tCO2e/t-steel,3978649.0,POTENTIAL_SURPLUS,4
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,4799.1,4799099.7,623.8,11.054,11.4,0.0,5172204.0,1899791.0,7071995.0,1.4055,2.3442,tCO2e/t-steel,4505141.0,POTENTIAL_SURPLUS,5
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5044.5,5044503.0,621.5,10.315,10.7,0.0,5073192.0,2005482.0,7078674.0,1.4174,2.3442,tCO2e/t-steel,4675436.0,POTENTIAL_SURPLUS,6
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,4912.76,4912763.7,626.0,10.884,11.3,0.0,5213375.0,1953046.0,7166422.0,1.4736,2.3442,tCO2e/t-steel,4277054.0,POTENTIAL_SURPLUS,7
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,4476.55,4476552.9,631.3,10.615,9.8,0.0,4633279.0,1825834.0,6459113.0,1.4175,2.3442,tCO2e/t-steel,4148389.0,POTENTIAL_SURPLUS,8
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,4843.96,4843964.3,610.9,11.034,10.7,0.0,5211030.0,1892508.0,7103538.0,1.5005,2.3442,tCO2e/t-steel,4086663.0,POTENTIAL_SURPLUS,9
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,4873.26,4873261.6,678.1,11.093,10.4,0.0,5270651.0,2119811.0,7390462.0,1.596,2.3442,tCO2e/t-steel,3646345.0,POTENTIAL_SURPLUS,10
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5127.84,5127837.5,692.9,11.087,9.6,0.0,5542921.0,2300647.0,7843568.0,1.5461,2.3442,tCO2e/t-steel,4092352.0,POTENTIAL_SURPLUS,11
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5911.78,5911775.5,641.0,11.365,12.2,0.0,6550806.0,2382318.0,8933125.0,1.5123,2.3442,tCO2e/t-steel,4917777.0,POTENTIAL_SURPLUS,12
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,4483.17,4483166.8,659.2,10.914,10.2,0.0,4770450.0,1900774.0,6671224.0,1.523,2.3442,tCO2e/t-steel,3681770.0,POTENTIAL_SURPLUS,13
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5063.84,5063841.1,662.9,11.011,12.2,0.0,5436189.0,2111327.0,7547517.0,1.551,2.3442,tCO2e/t-steel,4016692.0,POTENTIAL_SURPLUS,14
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,4972.14,4972142.9,642.4,11.193,14.4,0.0,5426369.0,1956845.0,7383214.0,1.4978,2.3442,tCO2e/t-steel,4208192.0,POTENTIAL_SURPLUS,15
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5356.04,5356044.6,659.9,11.867,12.3,0.0,6196984.0,2219391.0,8416375.0,1.5579,2.3442,tCO2e/t-steel,4211491.0,POTENTIAL_SURPLUS,16
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5659.74,5659736.9,622.4,10.046,11.8,0.0,5543838.0,2224374.0,7768212.0,1.363,2.3442,tCO2e/t-steel,5553160.0,POTENTIAL_SURPLUS,17
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5348.71,5348712.2,656.9,11.097,12.3,0.0,5787325.0,2205684.0,7993009.0,1.4843,2.3442,tCO2e/t-steel,4599462.0,POTENTIAL_SURPLUS,18
SYN-IRO-F0003,iron_steel,dri_if,Jharkhand,indian_domestic_coal,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,5620.23,5620226.7,640.0,12.019,10.0,0.0,6585956.0,2317527.0,8903483.0,1.5387,2.3442,tCO2e/t-steel,4526854.0,POTENTIAL_SURPLUS,19
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3754.86,3754857.0,632.2,16.939,11.8,0.0,3549027.0,1499978.0,5049006.0,1.3757,2.2712,tCO2e/t-steel,3362601.0,POTENTIAL_SURPLUS,0
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3575.84,3575838.9,650.6,15.405,11.3,0.0,3073828.0,1477572.0,4551400.0,1.293,2.2712,tCO2e/t-steel,3497900.0,POTENTIAL_SURPLUS,1
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3488.67,3488672.7,643.6,15.387,10.1,0.0,2995289.0,1444725.0,4440014.0,1.3006,2.2712,tCO2e/t-steel,3386141.0,POTENTIAL_SURPLUS,2
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3663.78,3663781.7,646.9,16.18,14.1,0.0,3307861.0,1458283.0,4766145.0,1.3349,2.2712,tCO2e/t-steel,3430571.0,POTENTIAL_SURPLUS,3
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3767.23,3767232.2,689.8,15.478,10.0,0.0,3253645.0,1673888.0,4927533.0,1.2497,2.2712,tCO2e/t-steel,3848071.0,POTENTIAL_SURPLUS,4
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3555.84,3555842.5,655.6,17.013,11.3,0.0,3375626.0,1480792.0,4856419.0,1.3301,2.2712,tCO2e/t-steel,3346548.0,POTENTIAL_SURPLUS,5
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,4597.83,4597825.7,661.7,14.451,13.6,0.0,3707408.0,1881606.0,5589014.0,1.1903,2.2712,tCO2e/t-steel,4969898.0,POTENTIAL_SURPLUS,6
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3861.4,3861397.0,622.6,15.543,9.0,0.0,3349003.0,1566922.0,4915925.0,1.2456,2.2712,tCO2e/t-steel,3960092.0,POTENTIAL_SURPLUS,7
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,4326.96,4326959.0,625.7,15.643,13.0,0.0,3776814.0,1685665.0,5462480.0,1.2885,2.2712,tCO2e/t-steel,4252038.0,POTENTIAL_SURPLUS,8
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,4268.9,4268899.5,666.1,15.766,13.7,0.0,3755648.0,1756325.0,5511973.0,1.2736,2.2712,tCO2e/t-steel,4258517.0,POTENTIAL_SURPLUS,9
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3966.5,3966495.1,636.7,15.871,10.4,0.0,3512646.0,1619280.0,5131926.0,1.2302,2.2712,tCO2e/t-steel,4128958.0,POTENTIAL_SURPLUS,10
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3898.64,3898640.6,591.2,15.49,10.3,0.0,3369751.0,1479833.0,4849584.0,1.2345,2.2712,tCO2e/t-steel,4041587.0,POTENTIAL_SURPLUS,11
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3357.65,3357645.8,665.5,14.935,12.9,0.0,2798262.0,1393862.0,4192124.0,1.2024,2.2712,tCO2e/t-steel,3588697.0,POTENTIAL_SURPLUS,12
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3748.67,3748674.1,637.4,15.297,11.9,0.0,3199705.0,1507556.0,4707261.0,1.2458,2.2712,tCO2e/t-steel,3843785.0,POTENTIAL_SURPLUS,13
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3739.41,3739410.9,642.2,16.306,10.6,0.0,3402366.0,1537487.0,4939852.0,1.4042,2.2712,tCO2e/t-steel,3242168.0,POTENTIAL_SURPLUS,14
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3431.12,3431124.6,640.5,14.568,15.7,0.0,2789170.0,1326468.0,4115637.0,1.1821,2.2712,tCO2e/t-steel,3736948.0,POTENTIAL_SURPLUS,15
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3957.66,3957664.1,632.9,14.952,13.2,0.0,3302067.0,1556341.0,4858409.0,1.1948,2.2712,tCO2e/t-steel,4260115.0,POTENTIAL_SURPLUS,16
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3867.04,3867043.7,661.1,15.219,11.6,0.0,3284026.0,1618832.0,4902858.0,1.3062,2.2712,tCO2e/t-steel,3731827.0,POTENTIAL_SURPLUS,17
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3479.29,3479287.0,633.7,16.355,11.5,0.0,3175303.0,1397652.0,4572955.0,1.2982,2.2712,tCO2e/t-steel,3385517.0,POTENTIAL_SURPLUS,18
SYN-IRO-F0004,iron_steel,dri_if,Madhya Pradesh,natural_gas,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,3756.87,3756872.2,640.0,14.846,14.7,0.0,3112323.0,1468761.0,4581084.0,1.2087,2.2712,tCO2e/t-steel,3991581.0,POTENTIAL_SURPLUS,19
SYN-IRO-F0005,iron_steel,bf_bof_integrated,Haryana,imported_coal_indonesian,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,2218.64,2218638.6,511.0,21.517,2.7,0.0,4463467.0,789776.0,5253243.0,2.4242,1.9793,tCO2e/t-steel,-987002.0,POTENTIAL_SHORTFALL,0
SYN-IRO-F0005,iron_steel,bf_bof_integrated,Haryana,imported_coal_indonesian,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1969.02,1969019.0,505.1,22.202,1.8,0.0,4087523.0,699510.0,4787033.0,2.522,1.9793,tCO2e/t-steel,-1068501.0,POTENTIAL_SHORTFALL,1
SYN-IRO-F0005,iron_steel,bf_bof_integrated,Haryana,imported_coal_indonesian,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,2042.74,2042739.2,485.3,21.333,3.4,0.0,4074581.0,685940.0,4760520.0,2.3045,1.9793,tCO2e/t-steel,-664328.0,POTENTIAL_SHORTFALL,2
